Initial upper_bound: 11853972.6, lower_bound: 2321064.4, init_target_latency: 7087518.5, diff_threshold_ns: 1000000
Search segment 0, latency: 33691330.26, target: 7087518.5, partition: [107  24   1], latencies(ns): [33691330 14506307   581046]
Search segment 0, latency: 32478660.42, target: 7087518.5, partition: [106  25   1], latencies(ns): [32478660 15486967   581046]
Search segment 0, latency: 32474586.71, target: 7087518.5, partition: [105  26   1], latencies(ns): [32474586 15512788   581046]
Search segment 0, latency: 32463457.58, target: 7087518.5, partition: [104  27   1], latencies(ns): [32463457 15576622   581046]
Search segment 0, latency: 31503327.6, target: 7087518.5, partition: [103  28   1], latencies(ns): [31503327 16585051   581046]
Search segment 0, latency: 30388135.68, target: 7087518.5, partition: [102  29   1], latencies(ns): [30388135 17525237   581046]
Search segment 0, latency: 30309860.4, target: 7087518.5, partition: [101  30   1], latencies(ns): [30309860 17582987   581046]
Search segment 0, latency: 30167471.58, target: 7087518.5, partition: [100  31   1], latencies(ns): [30167471 17555935   581046]
Search segment 0, latency: 29749197.49, target: 7087518.5, partition: [99 32  1], latencies(ns): [29749197 18293871   581046]
Search segment 0, latency: 29463480.77, target: 7087518.5, partition: [98 33  1], latencies(ns): [29463480 18051693   581046]
Search segment 0, latency: 29562610.57, target: 7087518.5, partition: [97 34  1], latencies(ns): [29562610 18102519   581046]
Search segment 0, latency: 28388478.42, target: 7087518.5, partition: [96 35  1], latencies(ns): [28388478 19488512   581046]
Search segment 0, latency: 28486230.32, target: 7087518.5, partition: [95 36  1], latencies(ns): [28486230 20189646   581046]
Search segment 0, latency: 27926443.55, target: 7087518.5, partition: [94 37  1], latencies(ns): [27926443 20907211   581046]
Search segment 0, latency: 27224740.13, target: 7087518.5, partition: [93 38  1], latencies(ns): [27224740 21568613   581046]
Search segment 0, latency: 26664075.97, target: 7087518.5, partition: [92 39  1], latencies(ns): [26664075 22347136   581046]
Search segment 0, latency: 26133680.55, target: 7087518.5, partition: [91 40  1], latencies(ns): [26133680 22519511   581046]
Search segment 0, latency: 25946140.07, target: 7087518.5, partition: [90 41  1], latencies(ns): [25946140 22387770   581046]
Search segment 0, latency: 25857954.0, target: 7087518.5, partition: [89 42  1], latencies(ns): [25857954 22385066   581046]
Search segment 0, latency: 25944547.17, target: 7087518.5, partition: [88 43  1], latencies(ns): [25944547 22539551   581046]
Search segment 0, latency: 25994980.13, target: 7087518.5, partition: [87 44  1], latencies(ns): [25994980 23298965   581046]
Search segment 0, latency: 25493480.92, target: 7087518.5, partition: [86 45  1], latencies(ns): [25493480 23872785   581046]
Search segment 0, latency: 24811525.12, target: 7087518.5, partition: [85 46  1], latencies(ns): [24811525 24469569   581046]
Search segment 0, latency: 24120441.22, target: 7087518.5, partition: [84 47  1], latencies(ns): [24120441 24661886   581046]
Search segment 0, latency: 23728510.1, target: 7087518.5, partition: [83 48  1], latencies(ns): [23728510 25070395   581046]
Search segment 0, latency: 23134728.1, target: 7087518.5, partition: [82 49  1], latencies(ns): [23134728 25870757   581046]
Search segment 0, latency: 22500008.1, target: 7087518.5, partition: [81 50  1], latencies(ns): [22500008 26491689   581046]
Search segment 0, latency: 21939435.2, target: 7087518.5, partition: [80 51  1], latencies(ns): [21939435 27084289   581046]
Search segment 0, latency: 21408904.91, target: 7087518.5, partition: [79 52  1], latencies(ns): [21408904 27227840   581046]
Search segment 0, latency: 21471925.3, target: 7087518.5, partition: [78 53  1], latencies(ns): [21471925 27998902   581046]
Search segment 0, latency: 20794272.44, target: 7087518.5, partition: [77 54  1], latencies(ns): [20794272 27506440   581046]
Search segment 0, latency: 20596802.6, target: 7087518.5, partition: [76 55  1], latencies(ns): [20596802 27652136   581046]
Search segment 0, latency: 20978018.84, target: 7087518.5, partition: [75 56  1], latencies(ns): [20978018 28382437   581046]
Search segment 0, latency: 20483457.18, target: 7087518.5, partition: [74 57  1], latencies(ns): [20483457 28851084   581046]
Search segment 0, latency: 19950637.18, target: 7087518.5, partition: [73 58  1], latencies(ns): [19950637 29361775   581046]
Search segment 0, latency: 19461255.59, target: 7087518.5, partition: [72 59  1], latencies(ns): [19461255 29566121   581046]
Search segment 0, latency: 18924015.71, target: 7087518.5, partition: [71 60  1], latencies(ns): [18924015 30029180   581046]
Search segment 0, latency: 18425068.41, target: 7087518.5, partition: [70 61  1], latencies(ns): [18425068 30495243   581046]
Search segment 0, latency: 17943419.2, target: 7087518.5, partition: [69 62  1], latencies(ns): [17943419 31017933   581046]
Search segment 0, latency: 17384702.33, target: 7087518.5, partition: [68 63  1], latencies(ns): [17384702 31516960   581046]
Search segment 0, latency: 16953898.3, target: 7087518.5, partition: [67 64  1], latencies(ns): [16953898 31741554   581046]
Search segment 0, latency: 17079153.79, target: 7087518.5, partition: [66 65  1], latencies(ns): [17079153 32492148   581046]
Search segment 0, latency: 16297657.96, target: 7087518.5, partition: [65 66  1], latencies(ns): [16297657 32006873   581046]
Search segment 0, latency: 16406303.68, target: 7087518.5, partition: [64 67  1], latencies(ns): [16406303 32143658   581046]
Search segment 0, latency: 16398078.33, target: 7087518.5, partition: [63 68  1], latencies(ns): [16398078 32848723   581046]
Search segment 0, latency: 15940790.6, target: 7087518.5, partition: [62 69  1], latencies(ns): [15940790 33311617   581046]
Search segment 0, latency: 15433032.04, target: 7087518.5, partition: [61 70  1], latencies(ns): [15433032 33842737   581046]
Search segment 0, latency: 14946939.9, target: 7087518.5, partition: [60 71  1], latencies(ns): [14946939 34056112   581046]
Search segment 0, latency: 14408804.47, target: 7087518.5, partition: [59 72  1], latencies(ns): [14408804 34514952   581046]
Search segment 0, latency: 13928735.9, target: 7087518.5, partition: [58 73  1], latencies(ns): [13928735 35031560   581046]
Search segment 0, latency: 13383229.62, target: 7087518.5, partition: [57 74  1], latencies(ns): [13383229 35479963   581046]
Search segment 0, latency: 12896665.9, target: 7087518.5, partition: [56 75  1], latencies(ns): [12896665 36004952   581046]
Search segment 0, latency: 12426853.38, target: 7087518.5, partition: [55 76  1], latencies(ns): [12426853 36209344   581046]
Search segment 0, latency: 12466855.49, target: 7087518.5, partition: [54 77  1], latencies(ns): [12466855 36944920   581046]
Search segment 0, latency: 11820943.08, target: 7087518.5, partition: [53 78  1], latencies(ns): [11820943 36459122   581046]
Search segment 0, latency: 11893186.74, target: 7087518.5, partition: [52 79  1], latencies(ns): [11893186 36572267   581046]
Search segment 0, latency: 11998955.38, target: 7087518.5, partition: [51 80  1], latencies(ns): [11998955 37287285   581046]
Search segment 0, latency: 11575626.5, target: 7087518.5, partition: [50 81  1], latencies(ns): [11575626 37651008   581046]
Search segment 0, latency: 11291174.44, target: 7087518.5, partition: [49 82  1], latencies(ns): [11291174 37933341   581046]
Search segment 0, latency: 10844689.3, target: 7087518.5, partition: [48 83  1], latencies(ns): [10844689 38063173   581046]
Search segment 0, latency: 10401764.62, target: 7087518.5, partition: [47 84  1], latencies(ns): [10401764 38416656   581046]
Search segment 0, latency: 10162378.37, target: 7087518.5, partition: [46 85  1], latencies(ns): [10162378 38637054   581046]
Search segment 0, latency: 9921341.93, target: 7087518.5, partition: [45 86  1], latencies(ns): [ 9921341 38975082   581046]
Search segment 0, latency: 9609882.82, target: 7087518.5, partition: [44 87  1], latencies(ns): [ 9609882 39262587   581046]
Search segment 0, latency: 9248865.0, target: 7087518.5, partition: [43 88  1], latencies(ns): [ 9248865 39355741   581046]
Search segment 0, latency: 9236105.3, target: 7087518.5, partition: [42 89  1], latencies(ns): [ 9236105 40097146   581046]
Search segment 0, latency: 8444524.7, target: 7087518.5, partition: [41 90  1], latencies(ns): [ 8444524 39614680   581046]
Search segment 0, latency: 8751093.12, target: 7087518.5, partition: [40 91  1], latencies(ns): [ 8751093 39674358   581046]
Search segment 0, latency: 7040626.3, target: 7087518.5, partition: [39 92  1], latencies(ns): [ 7040626 42524579   581046]
Search segment 1, latency: 42524579.3, target: 7087518.5, partition: [39 92  1], latencies(ns): [ 7040626 42524579   581046]
Search segment 1, latency: 42556492.17, target: 7087518.5, partition: [39 91  2], latencies(ns): [ 7040626 42556492       -1]
Search segment 1, latency: 42491782.9, target: 7087518.5, partition: [39 90  3], latencies(ns): [ 7040626 42491782   626261]
Search segment 1, latency: 42738611.3, target: 7087518.5, partition: [39 89  4], latencies(ns): [ 7040626 42738611  1012016]
Search segment 1, latency: 42862165.0, target: 7087518.5, partition: [39 88  5], latencies(ns): [ 7040626 42862165  1197456]
Search segment 1, latency: 41581510.8, target: 7087518.5, partition: [39 87  6], latencies(ns): [ 7040626 41581510  2928947]
Search segment 1, latency: 41582715.4, target: 7087518.5, partition: [39 86  7], latencies(ns): [ 7040626 41582715  2969233]
Search segment 1, latency: 41640356.9, target: 7087518.5, partition: [39 85  8], latencies(ns): [ 7040626 41640356  2961254]
Search segment 1, latency: 40642762.2, target: 7087518.5, partition: [39 84  9], latencies(ns): [ 7040626 40642762  3988929]
Search segment 1, latency: 39540840.7, target: 7087518.5, partition: [39 83 10], latencies(ns): [ 7040626 39540840  4951670]
Search segment 1, latency: 37661266.2, target: 7087518.5, partition: [39 82 11], latencies(ns): [ 7040626 37661266  6372664]
Search segment 1, latency: 37652561.6, target: 7087518.5, partition: [39 81 12], latencies(ns): [ 7040626 37652561  6391524]
Search segment 1, latency: 37678051.5, target: 7087518.5, partition: [39 80 13], latencies(ns): [ 7040626 37678051  6407141]
Search segment 1, latency: 36669867.2, target: 7087518.5, partition: [39 79 14], latencies(ns): [ 7040626 36669867  7599167]
Search segment 1, latency: 35532317.8, target: 7087518.5, partition: [39 78 15], latencies(ns): [ 7040626 35532317  8596803]
Search segment 1, latency: 35487227.9, target: 7087518.5, partition: [39 77 16], latencies(ns): [ 7040626 35487227  8682781]
Search segment 1, latency: 33285412.3, target: 7087518.5, partition: [39 76 17], latencies(ns): [ 7040626 33285412 10704924]
Search segment 1, latency: 32690689.8, target: 7087518.5, partition: [39 75 18], latencies(ns): [ 7040626 32690689 11859449]
Search segment 1, latency: 32249851.5, target: 7087518.5, partition: [39 74 19], latencies(ns): [ 7040626 32249851 11622777]
Search segment 1, latency: 32334862.4, target: 7087518.5, partition: [39 73 20], latencies(ns): [ 7040626 32334862 11679095]
Search segment 1, latency: 31572145.9, target: 7087518.5, partition: [39 72 21], latencies(ns): [ 7040626 31572145 12784077]
Search segment 1, latency: 31545740.9, target: 7087518.5, partition: [39 71 22], latencies(ns): [ 7040626 31545740 12775388]
Search segment 1, latency: 31580749.0, target: 7087518.5, partition: [39 70 23], latencies(ns): [ 7040626 31580749 12827455]
Search segment 1, latency: 30541579.4, target: 7087518.5, partition: [39 69 24], latencies(ns): [ 7040626 30541579 13818063]
Search segment 1, latency: 29460322.1, target: 7087518.5, partition: [39 68 25], latencies(ns): [ 7040626 29460322 14763508]
Search segment 1, latency: 28238073.2, target: 7087518.5, partition: [39 67 26], latencies(ns): [ 7040626 28238073 15536541]
Search segment 1, latency: 28218886.2, target: 7087518.5, partition: [39 66 27], latencies(ns): [ 7040626 28218886 15590110]
Search segment 1, latency: 28276082.8, target: 7087518.5, partition: [39 65 28], latencies(ns): [ 7040626 28276082 15807843]
Search segment 1, latency: 27259768.5, target: 7087518.5, partition: [39 64 29], latencies(ns): [ 7040626 27259768 16857638]
Search segment 1, latency: 26102519.2, target: 7087518.5, partition: [39 63 30], latencies(ns): [ 7040626 26102519 17918547]
Search segment 1, latency: 26070214.7, target: 7087518.5, partition: [39 62 31], latencies(ns): [ 7040626 26070214 17875727]
Search segment 1, latency: 25934528.8, target: 7087518.5, partition: [39 61 32], latencies(ns): [ 7040626 25934528 17817486]
Search segment 1, latency: 25494226.4, target: 7087518.5, partition: [39 60 33], latencies(ns): [ 7040626 25494226 18438004]
Search segment 1, latency: 25318456.0, target: 7087518.5, partition: [39 59 34], latencies(ns): [ 7040626 25318456 18286277]
Search segment 1, latency: 25332160.9, target: 7087518.5, partition: [39 58 35], latencies(ns): [ 7040626 25332160 18235782]
Search segment 1, latency: 24201020.2, target: 7087518.5, partition: [39 57 36], latencies(ns): [ 7040626 24201020 19698548]
Search segment 1, latency: 24244221.4, target: 7087518.5, partition: [39 56 37], latencies(ns): [ 7040626 24244221 20510946]
Search segment 1, latency: 23669348.2, target: 7087518.5, partition: [39 55 38], latencies(ns): [ 7040626 23669348 21352316]
Search segment 1, latency: 23057778.2, target: 7087518.5, partition: [39 54 39], latencies(ns): [ 7040626 23057778 21959648]
Search segment 1, latency: 22458048.3, target: 7087518.5, partition: [39 53 40], latencies(ns): [ 7040626 22458048 22549569]
Search segment 1, latency: 21929518.4, target: 7087518.5, partition: [39 52 41], latencies(ns): [ 7040626 21929518 22768770]
Search segment 1, latency: 21730564.8, target: 7087518.5, partition: [39 51 42], latencies(ns): [ 7040626 21730564 22657980]
Search segment 1, latency: 21680920.3, target: 7087518.5, partition: [39 50 43], latencies(ns): [ 7040626 21680920 22685308]
Search segment 1, latency: 21717819.8, target: 7087518.5, partition: [39 49 44], latencies(ns): [ 7040626 21717819 22794941]
Search segment 1, latency: 21759656.7, target: 7087518.5, partition: [39 48 45], latencies(ns): [ 7040626 21759656 23575932]
Search segment 1, latency: 21194421.2, target: 7087518.5, partition: [39 47 46], latencies(ns): [ 7040626 21194421 24118736]
Search segment 1, latency: 20588237.8, target: 7087518.5, partition: [39 46 47], latencies(ns): [ 7040626 20588237 24649622]
Search segment 1, latency: 20078912.7, target: 7087518.5, partition: [39 45 48], latencies(ns): [ 7040626 20078912 24918119]
Search segment 1, latency: 19468893.7, target: 7087518.5, partition: [39 44 49], latencies(ns): [ 7040626 19468893 25460267]
Search segment 1, latency: 18873796.4, target: 7087518.5, partition: [39 43 50], latencies(ns): [ 7040626 18873796 26143145]
Search segment 1, latency: 18276304.8, target: 7087518.5, partition: [39 42 51], latencies(ns): [ 7040626 18276304 26709654]
Search segment 1, latency: 17693626.2, target: 7087518.5, partition: [39 41 52], latencies(ns): [ 7040626 17693626 27348375]
Search segment 1, latency: 17120887.8, target: 7087518.5, partition: [39 40 53], latencies(ns): [ 7040626 17120887 27497473]
Search segment 1, latency: 17247448.7, target: 7087518.5, partition: [39 39 54], latencies(ns): [ 7040626 17247448 28227737]
Search segment 1, latency: 16547582.4, target: 7087518.5, partition: [39 38 55], latencies(ns): [ 7040626 16547582 27792344]
Search segment 1, latency: 16622354.1, target: 7087518.5, partition: [39 37 56], latencies(ns): [ 7040626 16622354 27885895]
Search segment 1, latency: 16700169.8, target: 7087518.5, partition: [39 36 57], latencies(ns): [ 7040626 16700169 28607242]
Search segment 1, latency: 16199440.3, target: 7087518.5, partition: [39 35 58], latencies(ns): [ 7040626 16199440 29147263]
Search segment 1, latency: 15722959.4, target: 7087518.5, partition: [39 34 59], latencies(ns): [ 7040626 15722959 29499852]
Search segment 1, latency: 15223151.1, target: 7087518.5, partition: [39 33 60], latencies(ns): [ 7040626 15223151 29836246]
Search segment 1, latency: 14692757.9, target: 7087518.5, partition: [39 32 61], latencies(ns): [ 7040626 14692757 30307446]
Search segment 1, latency: 14155056.8, target: 7087518.5, partition: [39 31 62], latencies(ns): [ 7040626 14155056 30826362]
Search segment 1, latency: 13690843.4, target: 7087518.5, partition: [39 30 63], latencies(ns): [ 7040626 13690843 31316263]
Search segment 1, latency: 13184611.3, target: 7087518.5, partition: [39 29 64], latencies(ns): [ 7040626 13184611 31852340]
Search segment 1, latency: 12677872.5, target: 7087518.5, partition: [39 28 65], latencies(ns): [ 7040626 12677872 32018882]
Search segment 1, latency: 12778296.8, target: 7087518.5, partition: [39 27 66], latencies(ns): [ 7040626 12778296 32743103]
Search segment 1, latency: 12059579.5, target: 7087518.5, partition: [39 26 67], latencies(ns): [ 7040626 12059579 32271742]
Search segment 1, latency: 12150418.3, target: 7087518.5, partition: [39 25 68], latencies(ns): [ 7040626 12150418 32430042]
Search segment 1, latency: 12225857.7, target: 7087518.5, partition: [39 24 69], latencies(ns): [ 7040626 12225857 32810770]
Search segment 1, latency: 11735668.8, target: 7087518.5, partition: [39 23 70], latencies(ns): [ 7040626 11735668 33455625]
Search segment 1, latency: 11234586.4, target: 7087518.5, partition: [39 22 71], latencies(ns): [ 7040626 11234586 34102040]
Search segment 1, latency: 10738253.3, target: 7087518.5, partition: [39 21 72], latencies(ns): [ 7040626 10738253 34279232]
Search segment 1, latency: 10207887.8, target: 7087518.5, partition: [39 20 73], latencies(ns): [ 7040626 10207887 34809378]
Search segment 1, latency: 9704379.3, target: 7087518.5, partition: [39 19 74], latencies(ns): [ 7040626  9704379 35271602]
Search segment 1, latency: 9174379.6, target: 7087518.5, partition: [39 18 75], latencies(ns): [ 7040626  9174379 35763976]
Search segment 1, latency: 8698002.0, target: 7087518.5, partition: [39 17 76], latencies(ns): [ 7040626  8698002 36291415]
Search segment 1, latency: 8203316.5, target: 7087518.5, partition: [39 16 77], latencies(ns): [ 7040626  8203316 36489597]
Search segment 1, latency: 8303583.0, target: 7087518.5, partition: [39 15 78], latencies(ns): [ 7040626  8303583 37189907]
Search segment 1, latency: 7589892.0, target: 7087518.5, partition: [39 14 79], latencies(ns): [ 7040626  7589892 36758436]
Search segment 1, latency: 7674788.3, target: 7087518.5, partition: [39 13 80], latencies(ns): [ 7040626  7674788 36621181]
Search segment 1, latency: 7745081.4, target: 7087518.5, partition: [39 12 81], latencies(ns): [ 7040626  7745081 37669372]
Search segment 1, latency: 7325491.3, target: 7087518.5, partition: [39 11 82], latencies(ns): [ 7040626  7325491 37982771]
Search segment 1, latency: 7059584.0, target: 7087518.5, partition: [39 10 83], latencies(ns): [ 7040626  7059584 38252949]
target_latency:  7087518.5, num_ops: [39 10 83], latencies: [ 7040626  7059584 38252949]
Updated upper_bound: 38252949.9, lower_bound: 7087518.5
Search segment 0, latency: 46808608.3, target: 22670234.2, partition: [130   1   1], latencies(ns): [46808608   309343   581046]
Search segment 0, latency: 46782875.53, target: 22670234.2, partition: [129   2   1], latencies(ns): [46782875   336300   581046]
Search segment 0, latency: 47030675.61, target: 22670234.2, partition: [128   3   1], latencies(ns): [47030675   544284   581046]
Search segment 0, latency: 47091931.27, target: 22670234.2, partition: [127   4   1], latencies(ns): [47091931   672821   581046]
Search segment 0, latency: 45898634.14, target: 22670234.2, partition: [126   5   1], latencies(ns): [45898634  2682107   581046]
Search segment 0, latency: 45877889.86, target: 22670234.2, partition: [125   6   1], latencies(ns): [45877889  2696524   581046]
Search segment 0, latency: 45902790.36, target: 22670234.2, partition: [124   7   1], latencies(ns): [45902790  2689359   581046]
Search segment 0, latency: 44889106.06, target: 22670234.2, partition: [123   8   1], latencies(ns): [44889106  3721343   581046]
Search segment 0, latency: 43793842.29, target: 22670234.2, partition: [122   9   1], latencies(ns): [43793842  4678180   581046]
Search segment 0, latency: 41912099.64, target: 22670234.2, partition: [121  10   1], latencies(ns): [41912099  6332300   581046]
Search segment 0, latency: 41919077.76, target: 22670234.2, partition: [120  11   1], latencies(ns): [41919077  6358276   581046]
Search segment 0, latency: 41931055.49, target: 22670234.2, partition: [119  12   1], latencies(ns): [41931055  6124596   581046]
Search segment 0, latency: 40923080.78, target: 22670234.2, partition: [118  13   1], latencies(ns): [40923080  7411394   581046]
Search segment 0, latency: 39800481.74, target: 22670234.2, partition: [117  14   1], latencies(ns): [39800481  8363435   581046]
Search segment 0, latency: 39719761.59, target: 22670234.2, partition: [116  15   1], latencies(ns): [39719761  8446701   581046]
Search segment 0, latency: 37534766.78, target: 22670234.2, partition: [115  16   1], latencies(ns): [37534766 10448275   581046]
Search segment 0, latency: 36921184.03, target: 22670234.2, partition: [114  17   1], latencies(ns): [36921184 11618594   581046]
Search segment 0, latency: 36509691.06, target: 22670234.2, partition: [113  18   1], latencies(ns): [36509691 11344319   581046]
Search segment 0, latency: 36577287.31, target: 22670234.2, partition: [112  19   1], latencies(ns): [36577287 11414771   581046]
Search segment 0, latency: 35783487.83, target: 22670234.2, partition: [111  20   1], latencies(ns): [35783487 12466420   581046]
Search segment 0, latency: 35791976.83, target: 22670234.2, partition: [110  21   1], latencies(ns): [35791976 12523182   581046]
Search segment 0, latency: 35882615.64, target: 22670234.2, partition: [109  22   1], latencies(ns): [35882615 12565514   581046]
Search segment 0, latency: 34787855.87, target: 22670234.2, partition: [108  23   1], latencies(ns): [34787855 13369619   581046]
Search segment 0, latency: 33691330.26, target: 22670234.2, partition: [107  24   1], latencies(ns): [33691330 14506307   581046]
Search segment 0, latency: 32478660.42, target: 22670234.2, partition: [106  25   1], latencies(ns): [32478660 15486967   581046]
Search segment 0, latency: 32474586.71, target: 22670234.2, partition: [105  26   1], latencies(ns): [32474586 15512788   581046]
Search segment 0, latency: 32463457.58, target: 22670234.2, partition: [104  27   1], latencies(ns): [32463457 15576622   581046]
Search segment 0, latency: 31503327.6, target: 22670234.2, partition: [103  28   1], latencies(ns): [31503327 16585051   581046]
Search segment 0, latency: 30388135.68, target: 22670234.2, partition: [102  29   1], latencies(ns): [30388135 17525237   581046]
Search segment 0, latency: 30309860.4, target: 22670234.2, partition: [101  30   1], latencies(ns): [30309860 17582987   581046]
Search segment 0, latency: 30167471.58, target: 22670234.2, partition: [100  31   1], latencies(ns): [30167471 17555935   581046]
Search segment 0, latency: 29749197.49, target: 22670234.2, partition: [99 32  1], latencies(ns): [29749197 18293871   581046]
Search segment 0, latency: 29463480.77, target: 22670234.2, partition: [98 33  1], latencies(ns): [29463480 18051693   581046]
Search segment 0, latency: 29562610.57, target: 22670234.2, partition: [97 34  1], latencies(ns): [29562610 18102519   581046]
Search segment 0, latency: 28388478.42, target: 22670234.2, partition: [96 35  1], latencies(ns): [28388478 19488512   581046]
Search segment 0, latency: 28486230.32, target: 22670234.2, partition: [95 36  1], latencies(ns): [28486230 20189646   581046]
Search segment 0, latency: 27926443.55, target: 22670234.2, partition: [94 37  1], latencies(ns): [27926443 20907211   581046]
Search segment 0, latency: 27224740.13, target: 22670234.2, partition: [93 38  1], latencies(ns): [27224740 21568613   581046]
Search segment 0, latency: 26664075.97, target: 22670234.2, partition: [92 39  1], latencies(ns): [26664075 22347136   581046]
Search segment 0, latency: 26133680.55, target: 22670234.2, partition: [91 40  1], latencies(ns): [26133680 22519511   581046]
Search segment 0, latency: 25946140.07, target: 22670234.2, partition: [90 41  1], latencies(ns): [25946140 22387770   581046]
Search segment 0, latency: 25857954.0, target: 22670234.2, partition: [89 42  1], latencies(ns): [25857954 22385066   581046]
Search segment 0, latency: 25944547.17, target: 22670234.2, partition: [88 43  1], latencies(ns): [25944547 22539551   581046]
Search segment 0, latency: 25994980.13, target: 22670234.2, partition: [87 44  1], latencies(ns): [25994980 23298965   581046]
Search segment 0, latency: 25493480.92, target: 22670234.2, partition: [86 45  1], latencies(ns): [25493480 23872785   581046]
Search segment 0, latency: 24811525.12, target: 22670234.2, partition: [85 46  1], latencies(ns): [24811525 24469569   581046]
Search segment 0, latency: 24120441.22, target: 22670234.2, partition: [84 47  1], latencies(ns): [24120441 24661886   581046]
Search segment 0, latency: 23728510.1, target: 22670234.2, partition: [83 48  1], latencies(ns): [23728510 25070395   581046]
Search segment 0, latency: 23134728.1, target: 22670234.2, partition: [82 49  1], latencies(ns): [23134728 25870757   581046]
Search segment 0, latency: 22500008.1, target: 22670234.2, partition: [81 50  1], latencies(ns): [22500008 26491689   581046]
Search segment 1, latency: 26491689.9, target: 22670234.2, partition: [81 50  1], latencies(ns): [22500008 26491689   581046]
Search segment 1, latency: 26546158.0, target: 22670234.2, partition: [81 49  2], latencies(ns): [22500008 26546158       -1]
Search segment 1, latency: 26419409.3, target: 22670234.2, partition: [81 48  3], latencies(ns): [22500008 26419409   626261]
Search segment 1, latency: 26593330.0, target: 22670234.2, partition: [81 47  4], latencies(ns): [22500008 26593330  1012016]
Search segment 1, latency: 26686949.8, target: 22670234.2, partition: [81 46  5], latencies(ns): [22500008 26686949  1197456]
Search segment 1, latency: 25538399.5, target: 22670234.2, partition: [81 45  6], latencies(ns): [22500008 25538399  2928947]
Search segment 1, latency: 25700135.0, target: 22670234.2, partition: [81 44  7], latencies(ns): [22500008 25700135  2969233]
Search segment 1, latency: 25608945.4, target: 22670234.2, partition: [81 43  8], latencies(ns): [22500008 25608945  2961254]
Search segment 1, latency: 24586635.9, target: 22670234.2, partition: [81 42  9], latencies(ns): [22500008 24586635  3988929]
Search segment 1, latency: 23333560.9, target: 22670234.2, partition: [81 41 10], latencies(ns): [22500008 23333560  4951670]
Search segment 1, latency: 21481828.0, target: 22670234.2, partition: [81 40 11], latencies(ns): [22500008 21481828  6372664]
target_latency:  22670234.2, num_ops: [81 40 11], latencies: [22500008 21481828  6372664]
Updated upper_bound: 22670234.2, lower_bound: 7087518.5
Search segment 0, latency: 46808608.3, target: 14878876.35, partition: [130   1   1], latencies(ns): [46808608   309343   581046]
Search segment 0, latency: 46782875.53, target: 14878876.35, partition: [129   2   1], latencies(ns): [46782875   336300   581046]
Search segment 0, latency: 47030675.61, target: 14878876.35, partition: [128   3   1], latencies(ns): [47030675   544284   581046]
Search segment 0, latency: 47091931.27, target: 14878876.35, partition: [127   4   1], latencies(ns): [47091931   672821   581046]
